# SRC:3C279 DATE(MJD):57848 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
03.42083323      LM     PV  -6159713280.0000  -1272633088.0000  0.76056329   -118.5894  0.02345262
03.42361128      AP     LM   2021916928.0000  -3311514368.0000  1.16434448   -151.3483  0.02089042
03.42361128      AP     AZ   2199551232.0000  -4233308672.0000  0.78096571   -149.8546  0.04505438
03.42361128      AP     PV  -4137408000.0000  -4583689728.0000  1.95605628     60.8831  0.02912464
03.42361128      AZ     PV  -6336912896.0000   -350391936.0000  0.87713696   -134.2380  0.05665788
03.42361128      AZ     LM   -177605008.0000    921792320.0000  1.46020220    -21.7854  0.03417505
03.42361128      LM     PV  -6159312896.0000  -1272177664.0000  0.77463666   -116.1748  0.02297849
03.42638898      AP     AZ   2201114880.0000  -4233469440.0000  0.84746038   -150.4111  0.04581211
03.42638898      AP     PV  -4136217600.0000  -4583390208.0000  2.02605102     60.1599  0.02949832
03.42638898      AP     LM   2022702464.0000  -3311659264.0000  1.16510412   -149.7865  0.01989707
03.42638898      AZ     PV  -6337284608.0000   -349921056.0000  1.01782341   -134.1126  0.05531483
03.42638898      AZ     LM   -178388624.0000    921805632.0000  1.46457547    -21.0229  0.03490275
03.42638898      LM     PV  -6158903808.0000  -1271716480.0000  0.80588540   -113.0381  0.02451972
03.42916667      AP     LM   2023542400.0000  -3311814400.0000  1.15778875   -149.8339  0.02058107
03.42916667      AP     PV  -4135004928.0000  -4583085568.0000  1.98992197     61.8465  0.02923090
03.42916667      AP     AZ   2202661376.0000  -4233628416.0000  0.85734933   -148.2162  0.04255387
03.42916667      AZ     PV  -6337659904.0000   -349440672.0000  0.83419940   -146.2500  0.05533768
03.42916667      AZ     LM   -179131120.0000    921818304.0000  1.44705814    -27.0782  0.03490094
03.42916667      LM     PV  -6158511104.0000  -1271277056.0000  0.82889029   -115.5950  0.02572010
03.43194437      AP     LM   2024298240.0000  -3311954176.0000  1.18370267   -149.7532  0.02057315
03.43194437      AP     AZ   2204248320.0000  -4233791744.0000  0.85431030   -149.9299  0.04439927
03.43194437      AP     PV  -4133784064.0000  -4582779392.0000  1.99401778     61.7375  0.02975030
03.43194437      AZ     LM   -179922240.0000    921831936.0000  1.46717613    -23.4270  0.03489925
03.43194437      AZ     PV  -6338004480.0000   -348995488.0000  0.97699450   -142.6930  0.05178347
03.43194437      LM     PV  -6158092800.0000  -1270813184.0000  0.84434657   -115.3297  0.02399150
03.43472207      AP     LM   2025152896.0000  -3312112640.0000  1.17264623   -149.7270  0.02170896
03.43472207      AP     PV  -4132552704.0000  -4582471168.0000  2.07110972     60.8831  0.02930202
03.43472207      AP     AZ   2205808128.0000  -4233952512.0000  0.83732916   -148.3026  0.04271233
03.43472207      AZ     PV  -6338375680.0000   -348511808.0000  0.96052836   -135.2265  0.05291921
03.43472207      AZ     LM   -180682496.0000    921844992.0000  1.53895463    -22.1535  0.03418052
