# SRC:3C279 DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
02.72361106      AP     SP  -1713241088.0000   3368528640.0000  0.72433234    -87.8587  0.07830839
02.72361106      AP     PV  -4316930560.0000  -4665954816.0000  1.05172271    -52.1301  0.02652454
02.72361106      LM     PV  -6237917696.0000  -1344819200.0000  0.29352166    -93.2375  0.02966011
02.72361106      LM     SP  -3634203904.0000   6689670656.0000  0.43601907    170.6594  0.08590234
02.72361106      PV     SP   2603686656.0000   8034482688.0000  0.12496351   -149.9565  0.07661925
02.72638893      AA     AP       622393.4375     -1868874.6250  7.97009609    109.7232  0.00385918
02.72638893      AA     PV  -4315400704.0000  -4667509248.0000  1.05671932     54.7678  0.00324790
02.72638893      AA     LM   1922564864.0000  -3323148032.0000  0.67797063   -121.7599  0.00360904
02.72638893      AA     SP  -1709601152.0000   3366785280.0000  0.66414750     23.8798  0.00921839
02.72638893      AP     LM   1921915904.0000  -3321275136.0000  0.68133290    130.5709  0.03179418
02.72638893      AP     SP  -1710323584.0000   3368649984.0000  0.69791727    -82.1205  0.08097323
02.72638893      AP     PV  -4316014080.0000  -4665637376.0000  1.05436983    -53.9616  0.02685431
02.72638893      LM     PV  -6237957120.0000  -1344352256.0000  0.34701412    -94.2752  0.03076023
02.72638893      LM     SP  -3632159232.0000   6689934336.0000  0.53995313    160.7996  0.08527847
02.72638893      PV     SP   2605790720.0000   8034291712.0000  0.18582698    -95.9061  0.07501902
02.72916663      AA     AP       621904.5000     -1868925.1250  7.97010372    109.7356  0.00395373
02.72916663      AA     PV  -4314492928.0000  -4667195392.0000  1.14231854     54.7200  0.00343128
02.72916663      AA     LM   1923534464.0000  -3323291904.0000  0.67508216   -121.8470  0.00382092
02.72916663      AA     SP  -1706573056.0000   3366910976.0000  0.69204469     24.0878  0.00953367
02.72916663      AP     PV  -4315121664.0000  -4665329152.0000  1.13162945    -54.3038  0.02824799
02.72916663      AP     LM   1922896640.0000  -3321420544.0000  0.72834438    127.7978  0.02946524
02.72916663      AP     SP  -1707194880.0000   3368780032.0000  0.52229367    -77.4652  0.07486409
02.72916663      LM     PV  -6237991424.0000  -1343907584.0000  0.28156888    -90.7520  0.03084093
02.72916663      LM     SP  -3630084608.0000   6690201600.0000  0.50843640    157.3353  0.08549791
02.72916663      PV     SP   2608033280.0000   8034087424.0000  0.23993718    -95.6255  0.08021352
02.73194450      AA     LM   1924280704.0000  -3323402752.0000  0.66364914   -121.9310  0.00477388
02.73194450      AA     AP       621478.8125     -1868969.0000  7.97011102    109.7478  0.00378225
02.73194450      AA     SP  -1703518720.0000   3367037440.0000  0.66736531     22.9202  0.00956422
02.73194450      AA     PV  -4313553408.0000  -4666871296.0000  1.07636253     54.7596  0.00323674
02.73194450      AP     LM   1923826432.0000  -3321558528.0000  0.66673053    124.3176  0.03159548
02.73194450      AP     PV  -4314167296.0000  -4664999936.0000  1.06960392    -53.3756  0.02712717
02.73194450      AP     SP  -1704215936.0000   3368903424.0000  0.77222269    -82.4501  0.07842849
02.73194450      LM     PV  -6238024704.0000  -1343433600.0000  0.25628150    -77.4180  0.02959018
02.73194450      LM     SP  -3628015104.0000   6690467328.0000  0.41585412    158.0422  0.08392822
02.73194450      PV     SP   2610033920.0000   8033905664.0000  0.20166518    -93.1728  0.07504525
02.73472220      AA     AP       621043.5000     -1869013.8750  7.97010113    109.7612  0.00365818
02.73472220      AA     LM   1925459072.0000  -3323578112.0000  0.66285860   -121.5945  0.00406423
02.73472220      AA     PV  -4312601600.0000  -4666544128.0000  1.12294885     54.7045  0.00339504
02.73472220      AA     SP  -1700458496.0000   3367163904.0000  0.68133086     24.0293  0.00961994
02.73472220      AP     LM   1924791808.0000  -3321702144.0000  0.70232199    128.6000  0.03125589
02.73472220      AP     SP  -1701104768.0000   3369031936.0000  0.66550960    -87.5224  0.07728969
02.73472220      AP     PV  -4313251328.0000  -4664685056.0000  1.10611579    -52.3436  0.02619779
02.73472220      LM     SP  -3625927168.0000   6690735616.0000  0.38141173    169.0132  0.10219627
02.73472220      LM     PV  -6238053376.0000  -1342981632.0000  0.29111380    -92.8235  0.02911856
02.73472220      PV     SP   2612173824.0000   8033710592.0000  0.07686041    -42.4226  0.07839605
02.73750007      AA     AP       620590.8125     -1869060.3750  7.97009037    109.7726  0.00375952
